# k[h/Mpc]  delta_P  P_classical  P_quantum
0.147076  11030.7  3.33652e+06  3.34755e+06
0.147415  10976.1  3.32291e+06  3.33389e+06
0.147755  10921.8  3.30934e+06  3.32027e+06
0.148096  10867.6  3.29582e+06  3.30669e+06
0.148437  10813.7  3.28235e+06  3.29316e+06
0.14878  10760  3.26891e+06  3.27967e+06
0.149123  10706.5  3.25552e+06  3.26623e+06
0.149466  10653.3  3.24218e+06  3.25283e+06
0.149811  10600.2  3.22888e+06  3.23948e+06
0.150156  10547.4  3.21562e+06  3.22617e+06
0.150503  10494.8  3.20241e+06  3.2129e+06
0.15085  10442.5  3.18924e+06  3.19968e+06
0.151198  10390.3  3.17611e+06  3.1865e+06
0.151546  10338.4  3.16302e+06  3.17336e+06
0.151896  10286.7  3.14998e+06  3.16027e+06
0.152246  10235.2  3.13699e+06  3.14722e+06
0.152597  10183.9  3.12403e+06  3.13422e+06
0.152949  10132.8  3.11112e+06  3.12125e+06
0.153301  10081.9  3.09825e+06  3.10833e+06
0.153655  10031.3  3.08543e+06  3.09546e+06
0.154009  9980.86  3.07264e+06  3.08262e+06
0.154364  9930.64  3.0599e+06  3.06983e+06
0.15472  9880.63  3.0472e+06  3.05708e+06
0.155077  9830.83  3.03455e+06  3.04438e+06
0.155435  9781.24  3.02193e+06  3.03172e+06
0.155793  9731.86  3.00936e+06  3.01909e+06
0.156152  9682.69  2.99683e+06  3.00652e+06
0.156512  9633.73  2.98435e+06  2.99398e+06
0.156873  9584.97  2.9719e+06  2.98149e+06
0.157235  9536.43  2.9595e+06  2.96903e+06
0.157598  9488.08  2.94714e+06  2.95662e+06
0.157961  9439.94  2.93482e+06  2.94426e+06
0.158325  9392.01  2.92254e+06  2.93193e+06
0.15869  9344.28  2.9103e+06  2.91964e+06
0.159056  9296.76  2.8981e+06  2.9074e+06
0.159423  9249.44  2.88595e+06  2.8952e+06
0.15979  9202.31  2.87384e+06  2.88304e+06
0.160159  9155.39  2.86176e+06  2.87092e+06
0.160528  9108.68  2.84973e+06  2.85884e+06
0.160898  9062.16  2.83774e+06  2.8468e+06
0.161269  9015.84  2.82579e+06  2.83481e+06
0.161641  8969.72  2.81388e+06  2.82285e+06
0.162014  8923.8  2.80201e+06  2.81094e+06
0.162388  8878.07  2.79019e+06  2.79906e+06
0.162762  8832.54  2.7784e+06  2.78723e+06
0.163137  8787.21  2.76665e+06  2.77544e+06
0.163513  8742.07  2.75494e+06  2.76368e+06
0.16389  8697.13  2.74328e+06  2.75197e+06
0.164268  8652.39  2.73165e+06  2.7403e+06
0.164647  8607.83  2.72006e+06  2.72867e+06
0.165027  8563.47  2.70851e+06  2.71708e+06
0.165407  8519.3  2.69701e+06  2.70553e+06
0.165789  8475.33  2.68554e+06  2.69401e+06
0.166171  8431.54  2.67411e+06  2.68254e+06
0.166554  8387.94  2.66272e+06  2.67111e+06
0.166938  8344.54  2.65137e+06  2.65972e+06
0.167323  8301.32  2.64006e+06  2.64836e+06
0.167709  8258.29  2.62879e+06  2.63705e+06
0.168096  8215.45  2.61756e+06  2.62577e+06
0.168483  8172.8  2.60636e+06  2.61454e+06
0.168872  8130.33  2.59521e+06  2.60334e+06
0.169261  8088.05  2.58409e+06  2.59218e+06
0.169651  8045.95  2.57302e+06  2.58106e+06
0.170043  8004.04  2.56198e+06  2.56998e+06
0.170435  7962.32  2.55098e+06  2.55894e+06
0.170828  7920.77  2.54002e+06  2.54794e+06
0.171222  7879.41  2.52909e+06  2.53697e+06
0.171616  7838.23  2.51821e+06  2.52605e+06
0.172012  7797.23  2.50736e+06  2.51516e+06
0.172409  7756.42  2.49655e+06  2.50431e+06
0.172806  7715.78  2.48578e+06  2.4935e+06
0.173205  7675.32  2.47505e+06  2.48273e+06
0.173604  7635.04  2.46435e+06  2.47199e+06
0.174004  7594.94  2.4537e+06  2.46129e+06
0.174406  7555.02  2.44308e+06  2.45063e+06
0.174808  7515.28  2.43249e+06  2.44001e+06
0.175211  7475.71  2.42195e+06  2.42942e+06
0.175615  7436.32  2.41144e+06  2.41888e+06
0.17602  7397.1  2.40097e+06  2.40837e+06
0.176426  7358.06  2.39054e+06  2.39789e+06
0.176832  7319.19  2.38014e+06  2.38746e+06
0.17724  7280.49  2.36978e+06  2.37706e+06
0.177649  7241.97  2.35946e+06  2.3667e+06
0.178058  7203.62  2.34917e+06  2.35637e+06
0.178469  7165.44  2.33892e+06  2.34608e+06
0.178881  7127.43  2.32871e+06  2.33583e+06
0.179293  7089.6  2.31853e+06  2.32562e+06
0.179706  7051.93  2.30839e+06  2.31544e+06
0.180121  7014.43  2.29828e+06  2.3053e+06
0.180536  6977.1  2.28822e+06  2.29519e+06
0.180952  6939.94  2.27818e+06  2.28512e+06
0.18137  6902.95  2.26819e+06  2.27509e+06
0.181788  6866.12  2.25823e+06  2.26509e+06
0.182207  6829.46  2.2483e+06  2.25513e+06
0.182627  6792.97  2.23841e+06  2.24521e+06
0.183048  6756.64  2.22856e+06  2.23532e+06
0.18347  6720.47  2.21874e+06  2.22546e+06
0.183893  6684.47  2.20896e+06  2.21564e+06
0.184317  6648.63  2.19921e+06  2.20586e+06
0.184742  6612.95  2.1895e+06  2.19611e+06
0.185168  6577.44  2.17982e+06  2.1864e+06
0.185595  6542.09  2.17018e+06  2.17672e+06
0.186023  6506.9  2.16057e+06  2.16708e+06
0.186452  6471.87  2.151e+06  2.15747e+06
0.186882  6437  2.14146e+06  2.1479e+06
0.187313  6402.28  2.13196e+06  2.13836e+06
0.187745  6367.73  2.12249e+06  2.12886e+06
0.188178  6333.34  2.11306e+06  2.11939e+06
0.188612  6299.1  2.10366e+06  2.10996e+06
0.189047  6265.02  2.09429e+06  2.10056e+06
0.189483  6231.09  2.08496e+06  2.09119e+06
0.18992  6197.33  2.07567e+06  2.08186e+06
0.190357  6163.71  2.0664e+06  2.07257e+06
0.190796  6130.25  2.05717e+06  2.0633e+06
0.191236  6096.95  2.04798e+06  2.05408e+06
0.191677  6063.8  2.03882e+06  2.04488e+06
0.192119  6030.8  2.02969e+06  2.03572e+06
0.192562  5997.96  2.0206e+06  2.02659e+06
0.193006  5965.26  2.01154e+06  2.0175e+06
0.193451  5932.72  2.00251e+06  2.00844e+06
0.193897  5900.33  1.99351e+06  1.99941e+06
0.194344  5868.09  1.98455e+06  1.99042e+06
0.194793  5836  1.97563e+06  1.98146e+06
0.195242  5804.05  1.96673e+06  1.97253e+06
0.195692  5772.26  1.95787e+06  1.96364e+06
0.196143  5740.61  1.94904e+06  1.95478e+06
0.196595  5709.11  1.94024e+06  1.94595e+06
0.197049  5677.76  1.93148e+06  1.93716e+06
0.197503  5646.56  1.92275e+06  1.9284e+06
0.197958  5615.5  1.91405e+06  1.91967e+06
0.198415  5584.58  1.90538e+06  1.91097e+06
0.198872  5553.81  1.89675e+06  1.90231e+06
0.199331  5523.19  1.88815e+06  1.89367e+06
0.199791  5492.7  1.87958e+06  1.88507e+06
0.200251  5462.37  1.87104e+06  1.87651e+06
0.200713  5432.17  1.86254e+06  1.86797e+06
0.201176  5402.12  1.85406e+06  1.85947e+06
0.20164  5372.2  1.84562e+06  1.85099e+06
0.202105  5342.43  1.83721e+06  1.84255e+06
0.202571  5312.8  1.82883e+06  1.83415e+06
0.203038  5283.31  1.82049e+06  1.82577e+06
0.203506  5253.96  1.81217e+06  1.81743e+06
0.203975  5224.74  1.80389e+06  1.80911e+06
0.204446  5195.67  1.79563e+06  1.80083e+06
0.204917  5166.73  1.78741e+06  1.79258e+06
0.205389  5137.93  1.77922e+06  1.78436e+06
0.205863  5109.27  1.77106e+06  1.77617e+06
0.206338  5080.74  1.76293e+06  1.76802e+06
0.206814  5052.35  1.75484e+06  1.75989e+06
0.20729  5024.1  1.74677e+06  1.75179e+06
0.207768  4995.98  1.73873e+06  1.74373e+06
0.208247  4967.99  1.73073e+06  1.7357e+06
0.208728  4940.14  1.72275e+06  1.72769e+06
0.209209  4912.42  1.71481e+06  1.71972e+06
0.209691  4884.83  1.70689e+06  1.71178e+06
0.210175  4857.38  1.69901e+06  1.70387e+06
0.210659  4830.06  1.69115e+06  1.69598e+06
0.211145  4802.86  1.68333e+06  1.68813e+06
0.211632  4775.8  1.67554e+06  1.68031e+06
0.21212  4748.87  1.66777e+06  1.67252e+06
0.212609  4722.07  1.66004e+06  1.66476e+06
0.213099  4695.4  1.65233e+06  1.65703e+06
0.213591  4668.86  1.64466e+06  1.64933e+06
0.214083  4642.44  1.63701e+06  1.64165e+06
0.214577  4616.15  1.6294e+06  1.63401e+06
0.215072  4590  1.62181e+06  1.6264e+06
0.215568  4563.96  1.61425e+06  1.61882e+06
0.216065  4538.06  1.60672e+06  1.61126e+06
0.216563  4512.27  1.59922e+06  1.60374e+06
0.217062  4486.62  1.59176e+06  1.59624e+06
0.217563  4461.09  1.58431e+06  1.58878e+06
0.218064  4435.68  1.5769e+06  1.58134e+06
0.218567  4410.4  1.56952e+06  1.57393e+06
0.219071  4385.24  1.56217e+06  1.56655e+06
0.219576  4360.2  1.55484e+06  1.5592e+06
0.220083  4335.29  1.54754e+06  1.55188e+06
0.22059  4310.5  1.54027e+06  1.54458e+06
0.221099  4285.83  1.53303e+06  1.53732e+06
0.221608  4261.28  1.52582e+06  1.53008e+06
0.222119  4236.85  1.51864e+06  1.52288e+06
0.222632  4212.54  1.51148e+06  1.5157e+06
0.223145  4188.35  1.50436e+06  1.50855e+06
0.22366  4164.28  1.49726e+06  1.50142e+06
0.224175  4140.33  1.49019e+06  1.49433e+06
0.224692  4116.5  1.48314e+06  1.48726e+06
0.22521  4092.78  1.47613e+06  1.48022e+06
0.22573  4069.19  1.46914e+06  1.47321e+06
0.22625  4045.71  1.46218e+06  1.46623e+06
0.226772  4022.34  1.45525e+06  1.45927e+06
0.227295  3999.09  1.44834e+06  1.45234e+06
0.227819  3975.96  1.44147e+06  1.44544e+06
0.228344  3952.94  1.43461e+06  1.43857e+06
0.228871  3930.04  1.42779e+06  1.43172e+06
0.229398  3907.25  1.421e+06  1.4249e+06
0.229927  3884.57  1.41423e+06  1.41811e+06
0.230457  3862.01  1.40749e+06  1.41135e+06
0.230989  3839.56  1.40077e+06  1.40461e+06
0.231521  3817.23  1.39408e+06  1.3979e+06
0.232055  3795  1.38742e+06  1.39122e+06
0.23259  3772.89  1.38079e+06  1.38456e+06
0.233127  3750.88  1.37418e+06  1.37793e+06
0.233664  3728.99  1.3676e+06  1.37133e+06
0.234203  3707.21  1.36104e+06  1.36475e+06
0.234743  3685.54  1.35452e+06  1.3582e+06
0.235284  3663.98  1.34801e+06  1.35168e+06
0.235827  3642.52  1.34154e+06  1.34518e+06
0.236371  3621.18  1.33509e+06  1.33871e+06
0.236916  3599.94  1.32867e+06  1.33227e+06
0.237462  3578.81  1.32227e+06  1.32585e+06
0.238009  3557.79  1.3159e+06  1.31946e+06
0.238558  3536.87  1.30955e+06  1.31309e+06
0.239108  3516.06  1.30323e+06  1.30675e+06
0.23966  3495.36  1.29694e+06  1.30043e+06
0.240212  3474.76  1.29067e+06  1.29415e+06
0.240766  3454.27  1.28443e+06  1.28788e+06
0.241321  3433.88  1.27821e+06  1.28165e+06
0.241878  3413.6  1.27202e+06  1.27543e+06
0.242435  3393.42  1.26585e+06  1.26925e+06
0.242994  3373.34  1.25971e+06  1.26309e+06
0.243555  3353.37  1.2536e+06  1.25695e+06
0.244116  3333.5  1.24751e+06  1.25084e+06
0.244679  3313.73  1.24144e+06  1.24476e+06
0.245243  3294.06  1.2354e+06  1.2387e+06
0.245809  3274.49  1.22939e+06  1.23266e+06
0.246376  3255.03  1.2234e+06  1.22665e+06
0.246944  3235.66  1.21743e+06  1.22067e+06
0.247513  3216.4  1.21149e+06  1.21471e+06
0.248084  3197.24  1.20557e+06  1.20877e+06
0.248656  3178.17  1.19968e+06  1.20286e+06
0.249229  3159.2  1.19382e+06  1.19697e+06
0.249804  3140.34  1.18797e+06  1.19111e+06
0.25038  3121.57  1.18215e+06  1.18528e+06
0.250957  3102.9  1.17636e+06  1.17946e+06
0.251536  3084.32  1.17059e+06  1.17368e+06
0.252116  3065.84  1.16485e+06  1.16791e+06
0.252697  3047.46  1.15913e+06  1.16217e+06
0.25328  3029.18  1.15343e+06  1.15646e+06
0.253864  3010.99  1.14775e+06  1.15077e+06
0.254449  2992.9  1.14211e+06  1.1451e+06
0.255036  2974.9  1.13648e+06  1.13946e+06
0.255624  2956.99  1.13088e+06  1.13384e+06
0.256214  2939.18  1.1253e+06  1.12824e+06
0.256804  2921.47  1.11975e+06  1.12267e+06
0.257397  2903.85  1.11422e+06  1.11712e+06
0.25799  2886.32  1.10871e+06  1.1116e+06
0.258585  2868.88  1.10323e+06  1.10609e+06
0.259181  2851.54  1.09776e+06  1.10062e+06
0.259779  2834.29  1.09233e+06  1.09516e+06
0.260378  2817.13  1.08691e+06  1.08973e+06
0.260978  2800.06  1.08152e+06  1.08432e+06
0.26158  2783.08  1.07616e+06  1.07894e+06
0.262183  2766.19  1.07081e+06  1.07358e+06
0.262788  2749.39  1.06549e+06  1.06824e+06
0.263394  2732.68  1.06019e+06  1.06292e+06
0.264001  2716.07  1.05492e+06  1.05763e+06
0.26461  2699.54  1.04966e+06  1.05236e+06
0.26522  2683.1  1.04443e+06  1.04712e+06
0.265831  2666.74  1.03922e+06  1.04189e+06
0.266444  2650.48  1.03404e+06  1.03669e+06
0.267059  2634.3  1.02888e+06  1.03151e+06
0.267674  2618.21  1.02374e+06  1.02636e+06
0.268292  2602.21  1.01862e+06  1.02122e+06
0.26891  2586.29  1.01352e+06  1.01611e+06
0.26953  2570.46  1.00845e+06  1.01102e+06
0.270152  2554.71  1.0034e+06  1.00595e+06
0.270775  2539.06  998371  1.00091e+06
0.271399  2523.48  993365  995888
0.272025  2507.99  988380  990888
0.272652  2492.58  983417  985910
0.273281  2477.26  978476  980953
0.273911  2462.03  973557  976019
0.274543  2446.87  968659  971106
0.275176  2431.8  963784  966216
0.27581  2416.81  958930  961346
0.276446  2401.9  954097  956499
0.277083  2387.08  949286  951673
0.277722  2372.33  944496  946869
0.278363  2357.67  939728  942086
0.279005  2343.09  934981  937324
0.279648  2328.59  930255  932584
0.280293  2314.17  925550  927865
0.280939  2299.83  920867  923167
0.281587  2285.56  916204  918490
0.282236  2271.38  911563  913834
0.282887  2257.28  906942  909200
0.283539  2243.25  902343  904586
0.284193  2229.31  897764  899993
0.284848  2215.44  893205  895421
0.285505  2201.64  888668  890870
0.286163  2187.93  884151  886339
0.286823  2174.29  879655  881829
0.287485  2160.73  875179  877339
0.288148  2147.24  870723  872870
0.288812  2133.83  866288  868422
0.289478  2120.5  861873  863994
0.290145  2107.24  857479  859586
0.290814  2094.06  853104  855198
0.291485  2080.95  848750  850831
0.292157  2067.91  844416  846483
0.292831  2054.95  840101  842156
0.293506  2042.06  835807  837849
0.294183  2029.25  831532  833562
0.294861  2016.5  827278  829294
0.295541  2003.83  823043  825047
0.296222  1991.24  818827  820819
0.296905  1978.71  814632  816610
0.29759  1966.26  810456  812422
0.298276  1953.88  806299  808253
0.298964  1941.56  802162  804103
0.299653  1929.32  798044  799973
0.300344  1917.15  793946  795863
0.301037  1905.05  789866  791771
0.301731  1893.02  785806  787699
0.302427  1881.06  781765  783647
0.303124  1869.17  777744  779613
0.303823  1857.34  773741  775598
0.304524  1845.59  769757  771603
0.305226  1833.9  765792  767626
0.30593  1822.28  761846  763668
0.306635  1810.73  757918  759729
0.307342  1799.24  754010  755809
0.308051  1787.83  750120  751908
0.308761  1776.47  746248  748025
0.309473  1765.19  742395  744161
0.310187  1753.97  738561  740315
0.310902  1742.82  734745  736488
0.311619  1731.73  730947  732679
0.312337  1720.71  727168  728888
0.313057  1709.75  723407  725116
0.313779  1698.86  719663  721362
0.314503  1688.03  715939  717627
0.315228  1677.26  712232  713909
0.315955  1666.56  708543  710209
0.316683  1655.92  704872  706528
0.317414  1645.35  701218  702864
0.318145  1634.83  697583  699218
0.318879  1624.38  693966  695590
0.319614  1613.99  690366  691980
0.320351  1603.67  686783  688387
0.32109  1593.4  683218  684812
0.32183  1583.2  679671  681254
0.322572  1573.06  676141  677714
0.323316  1562.97  672629  674192
0.324062  1552.95  669134  670687
0.324809  1542.99  665656  667199
0.325558  1533.09  662195  663728
0.326309  1523.25  658752  660275
0.327061  1513.46  655325  656839
0.327815  1503.74  651916  653419
0.328571  1494.07  648523  650017
0.329329  1484.47  645147  646632
0.330088  1474.92  641789  643264
0.330849  1465.42  638447  639912
0.331612  1455.99  635121  636577
0.332377  1446.61  631813  633259
0.333143  1437.29  628520  629958
0.333911  1428.03  625245  626673
0.334681  1418.82  621986  623405
0.335453  1409.67  618743  620153
0.336226  1400.58  615517  616917
0.337002  1391.54  612307  613698
0.337779  1382.55  609113  610495
0.338557  1373.62  605935  607309
0.339338  1364.75  602773  604138
0.340121  1355.93  599628  600984
0.340905  1347.16  596498  597845
0.341691  1338.45  593385  594723
0.342479  1329.79  590287  591617
0.343268  1321.19  587205  588526
0.34406  1312.63  584139  585451
0.344853  1304.13  581088  582392
0.345648  1295.69  578053  579349
0.346445  1287.29  575034  576321
0.347244  1278.95  572030  573309
0.348045  1270.66  569041  570312
0.348848  1262.42  566068  567331
0.349652  1254.23  563110  564365
0.350458  1246.09  560168  561414
0.351266  1238  557241  558479
0.352076  1229.96  554328  555558
0.352888  1221.98  551431  552653
0.353702  1214.04  548549  549763
0.354517  1206.15  545682  546888
0.355335  1198.31  542830  544028
0.356154  1190.52  539992  541183
0.356975  1182.78  537169  538352
0.357798  1175.09  534361  535536
0.358623  1167.45  531568  532735
0.35945  1159.85  528789  529949
0.360279  1152.3  526025  527177
0.36111  1144.8  523275  524420
0.361943  1137.35  520540  521677
0.362777  1129.94  517819  518949
0.363614  1122.58  515112  516234
0.364452  1115.27  512419  513535
0.365292  1108  509741  510849
0.366135  1100.78  507077  508177
0.366979  1093.6  504426  505520
0.367825  1086.47  501790  502877
0.368673  1079.39  499168  500247
0.369523  1072.35  496559  497631
0.370375  1065.35  493964  495030
0.371229  1058.4  491383  492442
0.372085  1051.49  488816  489868
0.372943  1044.63  486262  487307
0.373803  1037.81  483722  484760
0.374665  1031.04  481196  482227
0.375529  1024.3  478682  479707
0.376395  1017.61  476182  477200
0.377263  1010.97  473696  474707
0.378133  1004.36  471223  472227
0.379005  997.798  468762  469760
0.379879  991.277  466315  467307
0.380755  984.798  463882  464866
0.381633  978.361  461461  462439
0.382513  971.965  459053  460025
0.383395  965.609  456658  457623
0.384279  959.295  454275  455235
0.385165  953.021  451906  452859
0.386053  946.787  449549  450496
0.386943  940.594  447205  448146
0.387835  934.44  444873  445808
0.388729  928.326  442554  443483
0.389626  922.251  440248  441170
0.390524  916.216  437954  438870
0.391425  910.219  435672  436582
0.392327  904.261  433403  434307
0.393232  898.341  431145  432044
0.394139  892.46  428900  429793
0.395047  886.616  426667  427554
0.395958  880.81  424447  425327
0.396871  875.042  422238  423113
0.397786  869.311  420041  420910
0.398704  863.618  417856  418719
0.399623  857.961  415682  416540
0.400544  852.34  413521  414373
0.401468  846.756  411371  412218
0.402394  841.209  409233  410074
0.403322  835.697  407106  407942
0.404252  830.221  404991  405822
0.405184  824.781  402888  403713
0.406118  819.375  400796  401615
0.407054  814.005  398715  399529
0.407993  808.67  396646  397454
0.408934  803.37  394587  395391
0.409877  798.104  392540  393338
0.410822  792.872  390504  391297
0.411769  787.674  388480  389267
0.412718  782.51  386466  387248
0.41367  777.38  384463  385240
0.414624  772.283  382471  383243
0.41558  767.219  380490  381257
0.416538  762.189  378519  379282
0.417499  757.191  376560  377317
0.418461  752.225  374611  375363
0.419426  747.292  372673  373420
0.420393  742.392  370745  371487
0.421363  737.523  368827  369565
0.422334  732.686  366921  367653
0.423308  727.88  365024  365752
0.424284  723.106  363138  363861
0.425263  718.363  361262  361981
0.426243  713.651  359397  360110
0.427226  708.97  357541  358250
0.428211  704.319  355696  356400
0.429198  699.699  353861  354561
0.430188  695.109  352036  352731
0.43118  690.549  350220  350911
0.432174  686.018  348415  349101
0.433171  681.518  346619  347301
0.43417  677.046  344834  345511
0.435171  672.604  343058  343730
0.436174  668.192  341291  341960
0.43718  663.807  339535  340199
0.438188  659.452  337788  338447
0.439198  655.125  336050  336705
0.440211  650.826  334322  334973
0.441226  646.556  332603  333250
0.442243  642.313  330894  331536
0.443263  638.098  329194  329832
0.444285  633.911  327503  328137
0.44531  629.751  325822  326452
0.446337  625.619  324149  324775
0.447366  621.513  322486  323108
0.448397  617.434  320832  321449
0.449431  613.382  319187  319800
0.450467  609.357  317551  318160
0.451506  605.358  315923  316529
0.452547  601.385  314305  314906
0.453591  597.437  312695  313293
0.454637  593.516  311094  311688
0.455685  589.621  309502  310092
0.456736  585.751  307919  308504
0.457789  581.906  306344  306926
0.458844  578.086  304777  305355
0.459902  574.292  303219  303794
0.460963  570.522  301670  302240
0.462026  566.777  300129  300696
0.463091  563.056  298596  299159
0.464159  559.36  297072  297631
0.465229  555.687  295556  296112
0.466302  552.039  294048  294600
0.467377  548.415  292548  293097
0.468455  544.814  291057  291602
0.469535  541.237  289573  290115
0.470618  537.683  288098  288636
0.471703  534.153  286630  287165
0.47279  530.645  285171  285702
0.473881  527.161  283719  284246
0.474973  523.699  282275  282799
0.476068  520.26  280839  281360
0.477166  516.843  279411  279928
0.478266  513.449  277991  278504
0.479369  510.076  276578  277088
0.480475  506.726  275173  275679
0.481582  503.398  273775  274278
0.482693  500.091  272385  272885
0.483806  496.806  271002  271499
0.484921  493.542  269627  270120
0.48604  490.3  268259  268749
0.48716  487.079  266899  267386
0.488284  483.878  265545  266029
0.48941  480.699  264199  264680
0.490538  477.54  262861  263338
0.491669  474.402  261529  262004
0.492803  471.284  260205  260676
0.493939  468.187  258888  259356
0.495078  465.11  257577  258042
0.49622  462.053  256274  256736
0.497364  459.015  254978  255437
0.498511  455.998  253689  254145
0.49966  453  252406  252859
0.500812  450.021  251131  251581
0.501967  447.062  249862  250309
0.503124  444.122  248600  249044
0.504285  441.202  247345  247786
0.505447  438.3  246096  246534
0.506613  435.417  244854  245289
0.507781  432.553  243619  244051
0.508952  429.707  242390  242820
0.510125  426.88  241168  241595
0.511302  424.071  239952  240376
0.512481  421.281  238743  239164
0.513662  418.508  237540  237958
0.514847  415.754  236343  236759
0.516034  413.017  235153  235566
0.517224  410.298  233969  234379
0.518416  407.597  232792  233199
0.519612  404.913  231620  232025
0.52081  402.247  230455  230857
0.522011  399.598  229296  229696
0.523214  396.966  228143  228540
0.524421  394.351  226996  227391
0.52563  391.753  225855  226247
0.526842  389.172  224721  225110
0.528057  386.607  223592  223978
0.529274  384.06  222469  222853
0.530495  381.528  221352  221733
0.531718  379.013  220241  220620
0.532944  376.514  219135  219512
0.534173  374.032  218036  218410
0.535405  371.565  216942  217314
0.536639  369.114  215854  216223
0.537877  366.679  214772  215138
0.539117  364.26  213695  214059
0.54036  361.856  212624  212986
0.541606  359.468  211559  211918
0.542855  357.096  210499  210856
0.544107  354.738  209444  209799
0.545361  352.396  208395  208748
0.546619  350.069  207352  207702
0.547879  347.757  206314  206662
0.549142  345.46  205281  205627
0.550409  343.177  204254  204597
0.551678  340.91  203232  203573
0.55295  338.656  202216  202554
0.554225  336.418  201204  201541
0.555503  334.194  200198  200533
0.556784  331.984  199198  199529
0.558067  329.788  198202  198532
0.559354  327.606  197211  197539
0.560644  325.439  196226  196551
0.561937  323.285  195246  195569
0.563232  321.145  194270  194591
0.564531  319.019  193300  193619
0.565833  316.907  192335  192652
0.567138  314.808  191375  191689
0.568445  312.723  190419  190732
0.569756  310.651  189469  189779
0.57107  308.592  188523  188832
0.572387  306.547  187583  187889
0.573706  304.514  186647  186951
0.575029  302.495  185716  186018
0.576355  300.489  184789  185090
0.577684  298.495  183868  184166
0.579016  296.514  182951  183248
0.580351  294.546  182039  182333
0.581689  292.591  181131  181424
0.583031  290.648  180229  180519
0.584375  288.718  179330  179619
0.585723  286.8  178437  178723
0.587073  284.894  177548  177832
0.588427  283  176663  176946
0.589784  281.119  175783  176064
0.591144  279.249  174907  175187
0.592507  277.392  174036  174314
0.593873  275.546  173170  173445
0.595242  273.713  172307  172581
0.596615  271.891  171449  171721
0.59799  270.08  170596  170866
0.599369  268.281  169746  170015
0.600751  266.494  168902  169168
0.602136  264.718  168061  168326
0.603525  262.954  167224  167487
0.604916  261.2  166392  166653
0.606311  259.458  165564  165824
0.607709  257.727  164740  164998
0.609111  256.008  163921  164177
0.610515  254.299  163105  163360
0.611923  252.601  162294  162546
0.613334  250.914  161486  161737
0.614748  249.237  160683  160932
0.616166  247.572  159884  160132
0.617586  245.917  159089  159335
0.61901  244.273  158298  158542
0.620438  242.639  157510  157753
0.621868  241.015  156727  156968
0.623302  239.402  155948  156187
0.624739  237.799  155172  155410
0.62618  236.207  154401  154637
0.627624  234.624  153633  153868
0.629071  233.052  152869  153102
0.630522  231.49  152109  152341
0.631975  229.937  151353  151583
0.633433  228.395  150600  150829
0.634893  226.863  149852  150078
0.636357  225.34  149107  149332
0.637824  223.827  148365  148589
0.639295  222.323  147628  147850
0.640769  220.83  146894  147115
0.642247  219.345  146164  146383
0.643728  217.871  145437  145655
0.645212  216.405  144714  144931
0.6467  214.949  143995  144210
0.648191  213.502  143279  143492
0.649686  212.065  142567  142779
0.651184  210.637  141858  142069
0.652685  209.217  141153  141362
0.65419  207.807  140451  140659
0.655698  206.406  139753  139959
0.65721  205.014  139058  139263
0.658726  203.631  138367  138570
0.660245  202.256  137679  137881
0.661767  200.89  136994  137195
0.663293  199.533  136313  136513
0.664822  198.185  135636  135834
0.666355  196.845  134961  135158
0.667892  195.514  134290  134486
0.669432  194.191  133622  133817
0.670976  192.877  132958  133151
0.672523  191.571  132297  132488
0.674073  190.274  131639  131829
0.675628  188.985  130984  131173
0.677186  187.704  130333  130520
0.678747  186.431  129684  129871
0.680312  185.166  129039  129225
0.681881  183.91  128398  128581
0.683453  182.661  127759  127942
0.685029  181.421  127123  127305
0.686609  180.188  126491  126671
0.688192  178.963  125862  126040
0.689779  177.746  125235  125413
0.691369  176.537  124612  124789
0.692963  175.336  123992  124167
0.694561  174.142  123375  123549
0.696163  172.956  122761  122934
0.697768  171.777  122150  122322
0.699377  170.606  121542  121712
0.700989  169.443  120937  121106
0.702606  168.287  120335  120503
0.704226  167.138  119736  119903
0.70585  165.997  119139  119305
0.707477  164.863  118546  118711
0.709108  163.736  117956  118119
0.710744  162.617  117368  117531
0.712382  161.504  116784  116945
0.714025  160.399  116202  116362
0.715671  159.301  115623  115782
0.717322  158.21  115047  115205
0.718976  157.126  114474  114631
0.720633  156.049  113903  114059
0.722295  154.979  113335  113490
0.723961  153.915  112770  112924
0.72563  152.859  112208  112361
0.727303  151.809  111649  111801
0.72898  150.766  111092  111243
0.730661  149.73  110538  110688
0.732346  148.7  109987  110136
0.734034  147.677  109438  109586
0.735727  146.661  108892  109039
0.737423  145.651  108349  108495
0.739124  144.647  107809  107953
0.740828  143.65  107271  107414
0.742536  142.66  106735  106878
0.744248  141.675  106202  106344
0.745965  140.698  105672  105813
0.747685  139.726  105145  105284
0.749409  138.761  104620  104758
0.751137  137.802  104097  104235
0.752869  136.849  103577  103714
0.754605  135.902  103060  103196
0.756345  134.961  102545  102680
0.758089  134.027  102033  102167
0.759837  133.098  101523  101656
0.761589  132.175  101015  101148
0.763345  131.259  100510  100642
0.765105  130.348  100008  100138
0.766869  129.443  99507.9  99637.4
0.768637  128.544  99010.3  99138.8
0.77041  127.651  98515.1  98642.7
0.772186  126.764  98022.3  98149.1
0.773967  125.882  97531.9  97657.8
0.775751  125.006  97043.8  97168.9
0.77754  124.136  96558.2  96682.3
0.779333  123.271  96074.9  96198.2
0.78113  122.412  95593.9  95716.3
