# k[h/Mpc]   P(k)[(Mpc/h)^3]
2.33261   7759.18
2.33799   7716.19
2.34338   7673.44
2.34878   7630.91
2.3542   7588.61
2.35963   7546.54
2.36507   7504.69
2.37052   7463.07
2.37599   7421.67
2.38147   7380.49
2.38696   7339.54
2.39246   7298.8
2.39798   7258.29
2.40351   7217.99
2.40905   7177.91
2.4146   7138.04
2.42017   7098.39
2.42575   7058.95
2.43134   7019.73
2.43695   6980.71
2.44257   6941.91
2.4482   6903.31
2.45385   6864.92
2.45951   6826.74
2.46518   6788.77
2.47086   6751
2.47656   6713.43
2.48227   6676.06
2.48799   6638.9
2.49373   6601.94
2.49948   6565.18
2.50524   6528.61
2.51102   6492.24
2.51681   6456.07
2.52261   6420.1
2.52843   6384.32
2.53426   6348.73
2.5401   6313.33
2.54596   6278.13
2.55183   6243.12
2.55771   6208.29
2.56361   6173.65
2.56952   6139.21
2.57545   6104.94
2.58139   6070.87
2.58734   6036.97
2.5933   6003.26
2.59928   5969.74
2.60528   5936.39
2.61128   5903.23
2.61731   5870.24
2.62334   5837.44
2.62939   5804.81
2.63545   5772.36
2.64153   5740.09
2.64762   5707.99
2.65373   5676.06
2.65984   5644.31
2.66598   5612.73
2.67212   5581.32
2.67829   5550.08
2.68446   5519.01
2.69065   5488.11
2.69686   5457.38
2.70307   5426.82
2.70931   5396.42
2.71555   5366.18
2.72182   5336.12
2.72809   5306.21
2.73438   5276.47
2.74069   5246.89
2.74701   5217.47
2.75334   5188.21
2.75969   5159.11
2.76605   5130.17
2.77243   5101.38
2.77882   5072.75
2.78523   5044.28
2.79165   5015.97
2.79809   4987.8
2.80454   4959.8
2.81101   4931.94
2.81749   4904.24
2.82399   4876.69
2.8305   4849.28
2.83703   4822.03
2.84357   4794.93
2.85012   4767.97
2.8567   4741.16
2.86328   4714.5
2.86988   4687.99
2.8765   4661.61
2.88313   4635.39
2.88978   4609.3
2.89645   4583.36
2.90312   4557.56
2.90982   4531.91
2.91653   4506.39
2.92325   4481.01
2.92999   4455.77
2.93675   4430.67
2.94352   4405.71
2.95031   4380.88
2.95711   4356.19
2.96393   4331.63
2.97076   4307.21
2.97761   4282.93
2.98448   4258.77
2.99136   4234.75
2.99826   4210.86
3.00517   4187.1
3.0121   4163.47
3.01905   4139.98
3.02601   4116.61
3.03299   4093.36
3.03998   4070.25
3.04699   4047.26
3.05402   4024.4
3.06106   4001.67
3.06812   3979.06
3.07519   3956.57
3.08228   3934.21
3.08939   3911.97
3.09651   3889.86
3.10365   3867.86
3.11081   3845.99
3.11798   3824.23
3.12517   3802.6
3.13238   3781.08
3.1396   3759.69
3.14684   3738.41
3.15409   3717.25
3.16137   3696.2
3.16866   3675.27
3.17596   3654.46
3.18329   3633.76
3.19063   3613.18
3.19798   3592.71
3.20536   3572.35
3.21275   3552.1
3.22016   3531.97
3.22758   3511.94
3.23502   3492.03
3.24248   3472.23
3.24996   3452.54
3.25745   3432.95
3.26496   3413.47
3.27249   3394.11
3.28004   3374.84
3.2876   3355.69
3.29518   3336.64
3.30278   3317.7
3.3104   3298.86
3.31803   3280.12
3.32568   3261.49
3.33335   3242.96
3.34103   3224.54
3.34874   3206.21
3.35646   3187.99
3.3642   3169.87
3.37196   3151.85
3.37973   3133.93
3.38752   3116.1
3.39534   3098.38
3.40316   3080.76
3.41101   3063.23
3.41888   3045.8
3.42676   3028.46
3.43466   3011.23
3.44258   2994.09
3.45052   2977.04
3.45848   2960.09
3.46645   2943.23
3.47444   2926.46
3.48245   2909.79
3.49048   2893.21
3.49853   2876.73
3.5066   2860.33
3.51469   2844.03
3.52279   2827.82
3.53091   2811.69
3.53905   2795.66
3.54721   2779.71
3.55539   2763.86
3.56359   2748.09
3.57181   2732.41
3.58004   2716.82
3.5883   2701.31
3.59657   2685.89
3.60487   2670.56
3.61318   2655.31
3.62151   2640.15
3.62986   2625.07
3.63823   2610.07
3.64662   2595.16
3.65503   2580.33
3.66346   2565.59
3.6719   2550.93
3.68037   2536.34
3.68886   2521.84
3.69736   2507.42
3.70589   2493.09
3.71443   2478.83
3.723   2464.65
3.73158   2450.55
3.74019   2436.53
3.74881   2422.58
3.75745   2408.72
3.76612   2394.93
3.7748   2381.22
3.78351   2367.58
3.79223   2354.03
3.80097   2340.54
3.80974   2327.14
3.81852   2313.8
3.82733   2300.55
3.83615   2287.36
3.845   2274.25
3.85386   2261.22
3.86275   2248.26
3.87166   2235.36
3.88059   2222.55
3.88953   2209.8
3.8985   2197.12
3.90749   2184.52
3.9165   2171.99
3.92553   2159.52
3.93458   2147.13
3.94366   2134.8
3.95275   2122.55
3.96186   2110.36
3.971   2098.25
3.98015   2086.2
3.98933   2074.21
3.99853   2062.3
4.00775   2050.45
4.01699   2038.67
4.02625   2026.95
4.03554   2015.3
4.04484   2003.72
4.05417   1992.2
4.06352   1980.74
4.07289   1969.35
4.08228   1958.03
4.09169   1946.76
4.10113   1935.56
4.11058   1924.43
4.12006   1913.35
4.12956   1902.34
4.13908   1891.39
4.14863   1880.5
4.15819   1869.68
4.16778   1858.91
4.17739   1848.2
4.18702   1837.56
4.19668   1826.97
4.20636   1816.45
4.21605   1805.98
4.22578   1795.58
4.23552   1785.23
4.24529   1774.94
4.25508   1764.7
4.26489   1754.53
4.27472   1744.41
4.28458   1734.35
4.29446   1724.35
4.30436   1714.4
4.31428   1704.51
4.32423   1694.67
4.3342   1684.89
4.3442   1675.17
4.35421   1665.5
4.36425   1655.89
4.37432   1646.32
4.3844   1636.82
4.39451   1627.36
4.40465   1617.96
4.4148   1608.62
4.42498   1599.32
4.43518   1590.08
4.44541   1580.89
4.45566   1571.76
4.46594   1562.67
4.47623   1553.64
4.48655   1544.65
4.4969   1535.72
4.50727   1526.84
4.51766   1518.01
4.52808   1509.23
4.53852   1500.5
4.54898   1491.81
4.55947   1483.18
4.56999   1474.6
4.58052   1466.06
4.59109   1457.57
4.60167   1449.13
4.61228   1440.74
4.62292   1432.4
4.63358   1424.1
4.64426   1415.85
4.65497   1407.65
4.6657   1399.49
4.67646   1391.38
4.68725   1383.32
4.69805   1375.3
4.70889   1367.33
4.71974   1359.4
4.73063   1351.52
4.74154   1343.68
4.75247   1335.89
4.76343   1328.14
4.77441   1320.43
4.78542   1312.77
4.79645   1305.16
4.80751   1297.58
4.8186   1290.05
4.82971   1282.56
4.84085   1275.12
4.85201   1267.71
4.8632   1260.35
4.87441   1253.03
4.88565   1245.75
4.89691   1238.52
4.90821   1231.32
4.91952   1224.17
4.93087   1217.05
4.94224   1209.98
4.95363   1202.95
4.96505   1195.95
4.9765   1189
4.98798   1182.09
4.99948   1175.21
5.01101   1168.38
5.02256   1161.58
5.03414   1154.82
5.04575   1148.1
5.05738   1141.42
5.06905   1134.78
5.08073   1128.18
5.09245   1121.61
5.10419   1115.08
5.11596   1108.59
5.12776   1102.13
5.13958   1095.71
5.15143   1089.33
5.16331   1082.99
5.17522   1076.68
5.18715   1070.41
5.19911   1064.17
5.2111   1057.97
5.22311   1051.8
5.23516   1045.67
5.24723   1039.57
5.25933   1033.51
5.27145   1027.49
5.28361   1021.49
5.29579   1015.54
5.308   1009.61
5.32024   1003.72
5.33251   997.867
5.34481   992.045
5.35713   986.255
5.36948   980.499
5.38186   974.776
5.39427   969.086
5.40671   963.428
5.41918   957.802
5.43167   952.209
5.4442   946.648
5.45675   941.118
5.46933   935.62
5.48195   930.154
5.49459   924.719
5.50726   919.315
5.51995   913.943
5.53268   908.601
5.54544   903.289
5.55823   898.008
5.57104   892.757
5.58389   887.537
5.59676   882.346
5.60967   877.186
5.6226   872.054
5.63557   866.953
5.64856   861.88
5.66159   856.837
5.67464   851.822
5.68773   846.837
5.70084   841.88
5.71399   836.951
5.72716   832.051
5.74037   827.179
5.7536   822.335
5.76687   817.518
5.78017   812.73
5.7935   807.969
5.80686   803.235
5.82024   798.529
5.83366   793.849
5.84712   789.197
5.8606   784.571
5.87411   779.972
5.88766   775.399
5.90123   770.853
5.91484   766.333
5.92848   761.839
5.94215   757.37
5.95585   752.928
5.96958   748.511
5.98335   744.119
5.99714   739.753
6.01097   735.412
6.02483   731.096
6.03872   726.805
6.05265   722.538
6.06661   718.296
6.08059   714.079
6.09461   709.885
6.10867   705.716
6.12275   701.572
6.13687   697.45
6.15102   693.353
6.1652   689.28
6.17942   685.229
6.19367   681.203
6.20795   677.199
6.22226   673.219
6.23661   669.261
6.25099   665.327
6.26541   661.415
6.27985   657.525
6.29433   653.659
6.30885   649.814
6.32339   645.992
6.33797   642.192
6.35259   638.413
6.36724   634.657
6.38192   630.922
6.39663   627.209
6.41138   623.518
6.42617   619.847
6.44098   616.198
6.45584   612.57
6.47072   608.963
6.48564   605.377
6.5006   601.812
6.51559   598.267
6.53061   594.743
6.54567   591.239
6.56076   587.755
6.57589   584.292
6.59105   580.849
6.60625   577.425
6.62148   574.022
6.63675   570.638
6.65205   567.273
6.66739   563.929
6.68277   560.603
6.69817   557.297
6.71362   554.01
6.7291   550.742
6.74462   547.493
6.76017   544.263
6.77576   541.052
6.79138   537.859
6.80704   534.685
6.82273   531.529
6.83847   528.392
6.85423   525.272
6.87004   522.171
6.88588   519.088
6.90176   516.022
6.91767   512.975
6.93362   509.945
6.94961   506.933
6.96564   503.938
6.9817   500.961
6.9978   498.001
7.01393   495.058
7.0301   492.132
7.04631   489.223
7.06256   486.331
7.07885   483.456
7.09517   480.598
7.11153   477.756
7.12793   474.931
7.14436   472.122
7.16084   469.33
7.17735   466.554
7.1939   463.794
7.21049   461.05
7.22711   458.322
7.24378   455.61
7.26048   452.913
7.27722   450.232
7.294   447.567
7.31082   444.918
7.32768   442.284
7.34457   439.665
7.36151   437.061
7.37848   434.473
7.39549   431.9
7.41255   429.341
7.42964   426.798
7.44677   424.269
7.46394   421.756
7.48115   419.256
7.4984   416.772
7.51569   414.302
7.53302   411.846
7.55039   409.405
7.5678   406.977
7.58525   404.564
7.60274   402.166
7.62027   399.781
7.63784   397.41
7.65545   395.052
7.67311   392.709
7.6908   390.379
7.70853   388.063
7.72631   385.76
7.74412   383.471
7.76198   381.195
7.77988   378.933
7.79782   376.684
7.8158   374.447
7.83382   372.224
7.85188   370.014
7.86999   367.817
7.88813   365.633
7.90632   363.461
7.92455   361.302
7.94282   359.156
7.96114   357.022
7.9795   354.901
7.9979   352.792
8.01634   350.696
8.03482   348.611
8.05335   346.539
8.07192   344.479
8.09053   342.432
8.10919   340.396
8.12788   338.372
8.14663   336.36
8.16541   334.359
8.18424   332.371
8.20311   330.394
8.22202   328.428
8.24098   326.474
8.25998   324.532
8.27903   322.601
8.29812   320.681
8.31725   318.773
8.33643   316.875
8.35565   314.989
8.37492   313.114
8.39423   311.25
8.41359   309.397
8.43299   307.554
8.45243   305.723
8.47192   303.902
8.49146   302.092
8.51104   300.292
8.53066   298.503
8.55033   296.725
8.57005   294.957
8.58981   293.199
8.60962   291.452
8.62947   289.715
8.64937   287.988
8.66931   286.271
8.6893   284.564
8.70934   282.868
8.72942   281.181
8.74955   279.504
8.76972   277.837
8.78994   276.18
8.81021   274.533
8.83052   272.895
8.85089   271.267
8.87129   269.649
8.89175   268.04
8.91225   266.44
8.9328   264.85
8.9534   263.269
8.97405   261.698
8.99474   260.135
9.01548   258.582
9.03627   257.038
9.0571   255.504
9.07799   253.978
9.09892   252.461
9.1199   250.953
9.14093   249.454
9.162   247.964
9.18313   246.482
9.2043   245.01
9.22553   243.546
9.2468   242.09
9.26812   240.643
9.28949   239.205
9.31091   237.775
9.33238   236.354
9.3539   234.941
9.37547   233.536
9.39709   232.139
9.41875   230.751
9.44047   229.371
9.46224   227.999
9.48406   226.636
9.50593   225.28
9.52785   223.932
9.54982   222.592
9.57184   221.26
9.59391   219.936
9.61603   218.62
9.6382   217.311
9.66043   216.011
9.6827   214.717
9.70503   213.432
9.72741   212.154
9.74983   210.884
9.77232   209.621
9.79485   208.366
9.81743   207.118
9.84007   205.877
9.86276   204.644
9.8855   203.418
9.9083   202.199
9.93114   200.987
9.95404   199.783
9.97699   198.586
10   197.396
